input_x,input_y,input_z,output_x,output_y,output_z
185,-5,195,180.4,-4.88,218.12
185,5,-195,180.4,4.88,-218.12
185,5,-185,182.12,4.92,-203.46
185,5,-175,119.27,3.22,-234.72
185,5,-165,117.96,3.19,-224.58
185,5,-155,116.97,3.16,-214.45
185,5,155,116.97,3.16,214.45
185,5,165,117.96,3.19,224.58
185,5,175,119.27,3.22,234.72
185,5,185,182.12,4.92,203.46
185,5,195,180.4,4.88,218.12
185,15,-195,180.67,14.65,-218.13
185,15,-185,182.38,14.79,-203.47
185,15,-175,120.07,9.74,-234.75
185,15,-165,118.76,9.63,-224.62
185,15,-155,117.78,9.55,-214.5
185,15,155,117.78,9.55,214.5
185,15,165,118.76,9.63,224.62
185,15,175,120.07,9.74,234.75
185,15,185,182.38,14.79,203.47
185,15,195,180.67,14.65,218.13
185,25,-195,181.18,24.48,-218.17
185,25,-185,182.89,24.72,-203.48
185,25,-175,184.18,24.89,-188.85
185,25,-165,120.35,16.26,-224.7
185,25,-155,119.38,16.13,-214.59
185,25,155,119.38,16.13,214.59
185,25,165,120.35,16.26,224.7
185,25,175,184.18,24.89,188.85
185,25,185,182.89,24.72,203.48
185,25,195,181.18,24.48,218.17
185,35,-195,181.9,34.41,-218.23
185,35,-185,183.62,34.74,-203.52
185,35,-175,184.9,34.98,-188.86
185,35,-165,185.8,35.15,-174.23
185,35,-155,186.32,35.25,-159.62
185,35,155,186.32,35.25,159.62
185,35,165,185.8,35.15,174.23
185,35,175,184.9,34.98,188.86
185,35,185,183.62,34.74,203.52
185,35,195,181.9,34.41,218.23
185,45,-195,182.79,44.46,-218.35
185,45,-185,184.52,44.88,-203.6
185,45,-175,185.8,45.19,-188.91
185,45,-165,186.69,45.41,-174.26
185,45,-155,187.22,45.54,-159.63
185,45,-145,187.39,45.58,-145.01
185,45,145,187.39,45.58,145.01
185,45,155,187.22,45.54,159.63
185,45,165,186.69,45.41,174.26
185,45,175,185.8,45.19,188.91
185,45,185,184.52,44.88,203.6
185,45,195,182.79,44.46,218.35
185,55,-195,183.8,54.64,-218.54
185,55,-185,185.54,55.16,-203.73
185,55,-175,186.82,55.54,-189.01
185,55,-165,187.71,55.81,-174.34
185,55,-155,188.24,55.96,-159.69
185,55,-145,188.41,56.02,-145.07
185,55,145,188.41,56.02,145.07
185,55,155,188.24,55.96,159.69
185,55,165,187.71,55.81,174.34
185,55,175,186.82,55.54,189.01
185,55,185,185.54,55.16,203.73
185,55,195,183.8,54.64,218.54
185,65,-185,186.63,65.57,-203.95
185,65,-175,187.93,66.03,-189.19
185,65,-165,188.82,66.34,-174.48
185,65,-155,189.35,66.53,-159.82
185,65,-145,189.53,66.59,-145.19
185,65,-135,189.38,66.54,-130.59
185,65,135,189.38,66.54,130.59
185,65,145,189.53,66.59,145.19
185,65,155,189.35,66.53,159.82
185,65,165,188.82,66.34,174.48
185,65,175,187.93,66.03,189.19
185,65,185,186.63,65.57,203.95
185,75,-185,187.75,76.11,-204.28
185,75,-175,189.06,76.65,-189.46
185,75,-165,189.96,77.01,-174.72
185,75,-155,190.5,77.23,-160.04
185,75,-145,190.7,77.31,-145.4
185,75,-135,190.56,77.25,-130.8
185,75,135,190.56,77.25,130.8
185,75,145,190.7,77.31,145.4
185,75,155,190.5,77.23,160.04
185,75,165,189.96,77.01,174.72
185,75,175,189.06,76.65,189.46
185,75,185,187.75,76.11,204.28
185,85,-175,190.18,87.38,-189.87
185,85,-165,191.1,87.8,-175.08
185,85,-155,191.66,88.06,-160.37
185,85,-145,191.87,88.16,-145.72
185,85,-135,191.76,88.11,-131.12
185,85,-125,191.34,87.91,-116.58
185,85,125,191.34,87.91,116.58
185,85,135,191.76,88.11,131.12
185,85,145,191.87,88.16,145.72
185,85,155,191.66,88.06,160.37
185,85,165,191.1,87.8,175.08
185,85,175,190.18,87.38,189.87
185,95,-175,191.24,98.21,-190.43
185,95,-165,192.2,98.7,-175.59
185,95,-155,192.79,99.0,-160.84
185,95,-145,193.03,99.12,-146.17
185,95,-135,192.95,99.08,-131.57
185,95,-125,192.57,98.89,-117.04
185,95,125,192.57,98.89,117.04
185,95,135,192.95,99.08,131.57
185,95,145,193.03,99.12,146.17
185,95,155,192.79,99.0,160.84
185,95,165,192.2,98.7,175.59
185,95,175,191.24,98.21,190.43
185,105,-165,193.23,109.67,-176.27
185,105,-155,193.85,110.02,-161.48
185,105,-145,194.13,110.18,-146.79
185,105,-135,194.1,110.16,-132.18
185,105,-125,193.76,109.97,-117.66
185,105,-115,193.14,109.62,-103.22
185,105,115,193.14,109.62,103.22
185,105,125,193.76,109.97,117.66
185,105,135,194.1,110.16,132.18
185,105,145,194.13,110.18,146.79
185,105,155,193.85,110.02,161.48
185,105,165,193.23,109.67,176.27
185,115,-165,194.15,120.69,-177.18
185,115,-155,194.83,121.11,-162.32
185,115,-145,195.16,121.32,-147.59
185,115,-135,195.18,121.33,-132.97
185,115,-125,194.91,121.16,-118.45
185,115,-115,194.35,120.81,-104.03
185,115,-105,193.53,120.3,-89.71
185,115,105,193.53,120.3,89.71
185,115,115,194.35,120.81,104.03
185,115,125,194.91,121.16,118.45
185,115,135,195.18,121.33,132.97
185,115,145,195.16,121.32,147.59
185,115,155,194.83,121.11,162.32
185,115,165,194.15,120.69,177.18
185,125,-155,195.7,132.23,-163.4
185,125,-145,196.1,132.5,-148.62
185,125,-135,196.18,132.56,-133.97
185,125,-125,195.98,132.42,-119.44
185,125,-115,195.5,132.09,-105.02
185,125,-105,194.76,131.6,-90.73
185,125,-95,193.79,130.94,-76.57
185,125,-85,192.58,130.12,-62.54
185,125,85,192.58,130.12,62.54
185,125,95,193.79,130.94,76.57
185,125,105,194.76,131.6,90.73
185,125,115,195.5,132.09,105.02
185,125,125,195.98,132.42,119.44
185,125,135,196.18,132.56,133.97
185,125,145,196.1,132.5,148.62
185,125,155,195.7,132.23,163.4
185,135,-145,196.93,143.7,-149.89
185,135,-135,197.09,143.82,-135.2
185,135,-125,196.96,143.73,-120.64
185,135,-115,196.57,143.44,-106.23
185,135,-105,195.93,142.97,-91.95
185,135,-95,195.05,142.34,-77.8
185,135,-85,193.97,141.54,-63.81
185,135,-75,192.67,140.6,-49.98
185,135,-65,191.2,139.52,-36.34
185,135,65,191.2,139.52,36.34
185,135,75,192.67,140.6,49.98
185,135,85,193.97,141.54,63.81
185,135,95,195.05,142.34,77.8
185,135,105,195.93,142.97,91.95
185,135,115,196.57,143.44,106.23
185,135,125,196.96,143.73,120.64
185,135,135,197.09,143.82,135.2
185,135,145,196.93,143.7,149.89
185,145,-135,197.88,155.1,-136.7
185,145,-125,197.84,155.07,-122.11
185,145,-115,197.55,154.83,-107.67
185,145,-105,197.01,154.41,-93.39
185,145,-95,196.24,153.81,-79.26
185,145,-85,195.28,153.05,-65.29
185,145,-75,194.12,152.15,-51.48
185,145,-65,192.79,151.11,-37.86
185,145,-55,191.31,149.95,-24.44
185,145,-45,189.7,148.69,-11.22
185,145,45,189.7,148.69,11.22
185,145,55,191.31,149.95,24.44
185,145,65,192.79,151.11,37.86
185,145,75,194.12,152.15,51.48
185,145,85,195.28,153.05,65.29
185,145,95,196.24,153.81,79.26
185,145,105,197.01,154.41,93.39
185,145,115,197.55,154.83,107.67
185,145,125,197.84,155.07,122.11
185,145,135,197.88,155.1,136.7
185,155,-125,198.61,166.41,-123.87
185,155,-115,198.42,166.25,-109.39
185,155,-105,197.99,165.88,-95.09
185,155,-95,197.34,165.34,-80.95
185,155,-85,196.5,164.64,-66.99
185,155,-75,195.48,163.78,-53.2
185,155,-65,194.3,162.79,-39.6
185,155,-55,192.98,161.68,-26.19
185,155,-45,191.53,160.47,-12.99
185,155,-35,189.99,159.18,-0.01
185,155,-25,188.38,157.83,12.75
185,155,-15,186.72,156.44,25.28
185,155,-5,185.03,155.03,37.58
185,155,5,185.03,155.03,-37.58
185,155,15,186.72,156.44,-25.28
185,155,25,188.38,157.83,-12.75
185,155,35,189.99,159.18,0.01
185,155,45,191.53,160.47,12.99
185,155,55,192.98,161.68,26.19
185,155,65,194.3,162.79,39.6
185,155,75,195.48,163.78,53.2
185,155,85,196.5,164.64,66.99
185,155,95,197.34,165.34,80.95
185,155,105,197.99,165.88,95.09
185,155,115,198.42,166.25,109.39
185,155,125,198.61,166.41,123.87
185,165,-115,199.18,177.65,-111.44
185,165,-105,198.87,177.37,-97.09
185,165,-95,198.35,176.9,-82.93
185,165,-85,197.63,176.27,-68.95
185,165,-75,196.75,175.48,-55.17
185,165,-65,195.71,174.55,-41.57
185,165,-55,194.54,173.51,-28.18
185,165,-45,193.26,172.36,-14.99
185,165,-35,191.89,171.14,-2.01
185,165,-25,190.45,169.86,10.75
185,165,-15,184.48,164.54,-59.55
185,165,-5,185.95,165.85,-47.68
185,165,5,185.95,165.85,47.68
185,165,15,184.48,164.54,59.55
185,165,25,190.45,169.86,-10.75
185,165,35,191.89,171.14,2.01
185,165,45,193.26,172.36,14.99
185,165,55,194.54,173.51,28.18
185,165,65,195.71,174.55,41.57
185,165,75,196.75,175.48,55.17
185,165,85,197.63,176.27,68.95
185,165,95,198.35,176.9,82.93
185,165,105,198.87,177.37,97.09
185,165,115,199.18,177.65,111.44
185,175,-95,199.24,188.47,-85.24
185,175,-85,198.66,187.92,-71.23
185,175,-75,197.91,187.21,-57.42
185,175,-65,197.02,186.37,-43.82
185,175,-55,196.0,185.4,-30.42
185,175,-45,194.87,184.34,-17.23
185,175,-35,184.65,174.67,-80.5
185,175,-25,185.84,175.79,-69.04
185,175,-15,187.1,176.99,-57.36
185,175,-5,188.41,178.22,-45.48
185,175,5,188.41,178.22,45.48
185,175,15,187.1,176.99,57.36
185,175,25,185.84,175.79,69.04
185,175,35,184.65,174.67,80.5
185,175,45,194.87,184.34,17.23
185,175,55,196.0,185.4,30.42
185,175,65,197.02,186.37,43.82
185,175,75,197.91,187.21,57.42
185,175,85,198.66,187.92,71.23
185,175,95,199.24,188.47,85.24
185,185,-75,198.96,198.96,-60.03
185,185,-65,198.21,198.21,-46.4
185,185,-55,185.59,185.59,-100.43
185,185,-45,186.45,186.45,-89.35
185,185,-35,187.42,187.42,-78.07
185,185,-25,188.46,188.46,-66.59
185,185,-15,189.56,189.56,-54.9
185,185,-5,190.71,190.71,-43.0
185,185,5,190.71,190.71,43.0
185,185,15,189.56,189.56,54.9
185,185,25,188.46,188.46,66.59
185,185,35,187.42,187.42,78.07
185,185,45,186.45,186.45,89.35
185,185,55,185.59,185.59,100.43
185,185,65,198.21,198.21,46.4
185,185,75,198.96,198.96,60.03
185,195,-55,198.57,209.3,-35.92
185,195,-45,197.75,208.44,-22.68
185,195,-35,196.85,207.49,-9.67
185,195,-25,195.9,206.49,3.12
185,195,-15,194.9,205.44,15.69
185,195,-5,193.89,204.37,28.04
185,195,5,193.89,204.37,-28.04
185,195,15,194.9,205.44,-15.69
185,195,25,195.9,206.49,-3.12
185,195,35,196.85,207.49,9.67
185,195,45,197.75,208.44,22.68
185,195,55,198.57,209.3,35.92
195,-185,-55,207.17,-196.55,-34.96
195,-185,-45,206.27,-195.69,-21.74
195,-185,-35,205.28,-194.75,-8.73
195,-185,-25,204.23,-193.76,4.06
195,-185,-15,199.83,-189.58,-53.0
195,-185,-5,200.92,-190.61,-41.09
195,-185,5,200.92,-190.61,41.09
195,-185,15,199.83,-189.58,53.0
195,-185,25,204.23,-193.76,-4.06
195,-185,35,205.28,-194.75,8.73
195,-185,45,206.27,-195.69,21.74
195,-185,55,207.17,-196.55,34.96
195,-175,-75,207.59,-186.3,-59.28
195,-175,-65,206.76,-185.56,-45.66
195,-175,-55,205.81,-184.7,-32.25
195,-175,-45,204.75,-183.75,-19.05
195,-175,-35,195.04,-175.04,-78.76
195,-175,-25,196.17,-176.05,-67.28
195,-175,-15,197.37,-177.13,-55.6
195,-175,-5,198.61,-178.24,-43.7
195,-175,5,198.61,-178.24,43.7
195,-175,15,197.37,-177.13,55.6
195,-175,25,196.17,-176.05,67.28
195,-175,35,195.04,-175.04,78.76
195,-175,45,204.75,-183.75,19.05
195,-175,55,205.81,-184.7,32.25
195,-175,65,206.76,-185.56,45.66
195,-175,75,207.59,-186.3,59.28
195,-165,-95,207.87,-175.89,-84.67
195,-165,-85,207.22,-175.34,-70.67
195,-165,-75,206.41,-174.65,-56.88
195,-165,-65,205.44,-173.84,-43.28
195,-165,-55,204.34,-172.9,-29.88
195,-165,-45,203.13,-171.88,-16.69
195,-165,-35,201.83,-170.78,-3.71
195,-165,-25,200.46,-169.62,9.05
195,-165,-15,194.78,-164.81,-57.89
195,-165,-5,196.18,-166.0,-46.01
195,-165,5,196.18,-166.0,46.01
195,-165,15,194.78,-164.81,57.89
195,-165,25,200.46,-169.62,-9.05
195,-165,35,201.83,-170.78,3.71
195,-165,45,203.13,-171.88,16.69
195,-165,55,204.34,-172.9,29.88
195,-165,65,205.44,-173.84,43.28
195,-165,75,206.41,-174.65,56.88
195,-165,85,207.22,-175.34,70.67
195,-165,95,207.87,-175.89,84.67
195,-155,-115,207.77,-165.15,-111.04
195,-155,-105,207.43,-164.88,-96.7
195,-155,-95,206.85,-164.42,-82.54
195,-155,-85,206.08,-163.81,-68.57
195,-155,-75,205.13,-163.05,-54.79
195,-155,-65,204.02,-162.17,-41.19
195,-155,-55,202.77,-161.18,-27.8
195,-155,-45,201.4,-160.09,-14.6
195,-155,-35,199.94,-158.93,-1.63
195,-155,-25,198.4,-157.71,11.13
195,-155,-15,196.82,-156.45,23.67
195,-155,-5,195.22,-155.17,35.98
195,-155,5,195.22,-155.17,-35.98
195,-155,15,196.82,-156.45,-23.67
195,-155,25,198.4,-157.71,-11.13
195,-155,35,199.94,-158.93,1.63
195,-155,45,201.4,-160.09,14.6
195,-155,55,202.77,-161.18,27.8
195,-155,65,204.02,-162.17,41.19
195,-155,75,205.13,-163.05,54.79
195,-155,85,206.08,-163.81,68.57
195,-155,95,206.85,-164.42,82.54
195,-155,105,207.43,-164.88,96.7
195,-155,115,207.77,-165.15,111.04
195,-145,-125,207.12,-154.01,-123.62
195,-145,-115,206.9,-153.85,-109.15
195,-145,-105,206.43,-153.5,-94.85
195,-145,-95,205.74,-152.99,-80.72
195,-145,-85,204.85,-152.32,-66.75
195,-145,-75,203.76,-151.52,-52.97
195,-145,-65,202.51,-150.59,-39.36
195,-145,-55,201.11,-149.54,-25.95
195,-145,-45,199.58,-148.41,-12.75
195,-145,-35,197.95,-147.2,0.23
195,-145,-25,196.24,-145.93,13.0
195,-145,-15,194.49,-144.62,25.53
195,-145,-5,192.7,-143.29,37.82
195,-145,5,192.7,-143.29,-37.82
195,-145,15,194.49,-144.62,-25.53
195,-145,25,196.24,-145.93,-13.0
195,-145,35,197.95,-147.2,-0.23
195,-145,45,199.58,-148.41,12.75
195,-145,55,201.11,-149.54,25.95
195,-145,65,202.51,-150.59,39.36
195,-145,75,203.76,-151.52,52.97
195,-145,85,204.85,-152.32,66.75
195,-145,95,205.74,-152.99,80.72
195,-145,105,206.43,-153.5,94.85
195,-145,115,206.9,-153.85,109.15
195,-145,125,207.12,-154.01,123.62
195,-135,-135,206.29,-142.81,-136.59
195,-135,-125,206.24,-142.78,-122.0
195,-135,-115,205.92,-142.56,-107.56
195,-135,-105,205.35,-142.17,-93.28
195,-135,-95,204.55,-141.61,-79.15
195,-135,-85,203.53,-140.91,-65.18
